Income  , Kidhome, Teenhome, Recency, MntWines, MntFruits, MntMeatProducts, MntFishProducts, MntSweetProducts, MntGoldProds, NumDealsPurchases, NumWebPurchases, NumCatalogPurchases, NumStorePurchases, NumWebVisitsMonth, AcceptedCmp3, AcceptedCmp4, AcceptedCmp5, AcceptedCmp1, AcceptedCmp2, Complain, Response, Age, Customer_Days, Total_Spending, Total_Purchases, Children, Living_With, Family_Size, Is_Parent, Education_Level, Cluster
 70792.0,       0,        0,      82,      344,        45,             654,             104,               11,          114,                 2,               3,                   4,                10,                 3,            0,            0,            0,            0,            0,        0,        0,  63,           508,           1272,              19,        0, Alone      ,           1,         0, Graduate       ,       2
 63211.0,       0,        0,       3,      145,       193,             459,             205,               26,          145,                 2,               3,                   8,                 7,                 2,            0,            0,            0,            0,            0,        0,        1,  32,           604,           1173,              20,        0, Partner    ,           2,         0, Graduate       ,       2
 83891.0,       0,        1,      24,      217,        38,             350,             111,               85,           15,                 1,               4,                   7,                10,                 1,            0,            0,            0,            0,            0,        0,        0,  40,             9,            816,              22,        1, Partner    ,           3,         1, Postgraduate   ,       2
 36065.0,       1,        1,      54,       18,         7,              34,              10,                2,            3,                 3,               3,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  46,           455,             74,               9,        2, Alone      ,           3,         1, Graduate       ,       3
 39898.0,       0,        1,      20,       69,         8,              26,              12,                7,           12,                 2,               3,                   0,                 4,                 7,            0,            0,            0,            0,            0,        0,        0,  60,           502,            134,               9,        1, Partner    ,           3,         1, Graduate       ,       1
 51141.0,       0,        0,      96,      144,         0,               7,               0,                0,            6,                 1,               3,                   1,                 4,                 5,            0,            0,            0,            0,            0,        0,        0,  74,           356,            157,               9,        0, Alone      ,           1,         0, Postgraduate   ,       3
 56939.0,       0,        1,      19,      256,        34,             103,              90,               29,           49,                 2,               3,                   3,                10,                 3,            0,            0,            0,            0,            0,        0,        0,  38,           284,            561,              18,        1, Partner    ,           3,         1, Graduate       ,       1
 80872.0,       0,        0,      60,      483,        72,             567,              94,               12,          108,                 1,               4,                   4,                10,                 1,            0,            0,            0,            0,            0,        0,        0,  63,            48,           1336,              19,        0, Alone      ,           1,         0, Graduate       ,       2
 72335.0,       0,        0,       2,     1285,       105,             653,              28,               21,            0,                 1,              10,                   4,                 8,                 8,            0,            0,            0,            0,            0,        0,        1,  38,           685,           2092,              23,        0, Partner    ,           2,         0, Postgraduate   ,       2
 61798.0,       0,        0,      13,      338,         4,              89,              11,                8,           13,                 1,               4,                   2,                 9,                 4,            0,            0,            0,            0,            0,        0,        0,  50,           218,            463,              16,        0, Alone      ,           1,         0, Postgraduate   ,       2
 76842.0,       0,        0,      37,      605,        10,             345,              84,               54,           32,                 1,               1,                   8,                 7,                 0,            0,            0,            0,            0,            0,        0,        0,  64,            57,           1130,              17,        0, Alone      ,           1,         0, Postgraduate   ,       2
 29478.0,       1,        0,      59,        8,         0,               7,               3,                1,            1,                 1,               1,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  38,           163,             20,               5,        1, Partner    ,           3,         1, Graduate       ,       1
 46998.0,       0,        1,      55,      172,        41,              86,              45,                6,           27,                 5,               5,                   3,                 5,                 7,            1,            0,            0,            0,            0,        0,        0,  58,           615,            377,              18,        1, Alone      ,           2,         1, Graduate       ,       0
 96843.0,       0,        0,      60,      448,        71,             951,              40,               17,           17,                 1,               6,                  11,                10,                 2,            0,            0,            1,            0,            0,        0,        1,  24,           432,           1544,              28,        0, Alone      ,           1,         0, Graduate       ,       2
 56551.0,       1,        1,      48,       67,         4,              32,              17,                2,           16,                 3,               2,                   1,                 4,                 4,            0,            0,            0,            0,            0,        0,        0,  64,            53,            138,              10,        2, Alone      ,           3,         1, Postgraduate   ,       1
 70053.0,       0,        1,      38,      512,        53,              98,              81,              179,           89,                 3,               8,                   5,                10,                 5,            0,            0,            0,            0,            0,        0,        0,  49,           361,           1012,              26,        1, Partner    ,           3,         1, Postgraduate   ,       0
 71670.0,       0,        0,       8,     1462,        16,             128,               0,                0,          160,                 1,               5,                   3,                 6,                 6,            0,            1,            1,            0,            1,        0,        1,  52,           355,           1766,              15,        0, Alone      ,           1,         0, Postgraduate   ,       2
 44359.0,       1,        1,      19,       20,         0,              14,               7,                3,            1,                 3,               2,                   0,                 4,                 3,            0,            0,            0,            0,            0,        0,        0,  36,            12,             45,               9,        2, Partner    ,           4,         1, Graduate       ,       1
 40887.0,       1,        1,      32,       50,         4,              44,              10,               10,           43,                 3,               3,                   1,                 3,                 9,            0,            0,            0,            0,            0,        0,        1,  62,           419,            161,              10,        2, Alone      ,           3,         1, Graduate       ,       1
 48877.0,       0,        1,      27,      102,         1,              15,               2,                0,           24,                 1,               3,                   0,                 4,                 7,            0,            0,            0,            0,            0,        0,        0,  48,           175,            144,               8,        1, Alone      ,           2,         1, Graduate       ,       3
 74485.0,       0,        0,      58,      499,       149,             815,             173,               49,           49,                 1,               6,                   7,                12,                 3,            0,            0,            0,            0,            0,        0,        0,  67,           309,           1734,              26,        0, Partner    ,           2,         0, Graduate       ,       2
 64474.0,       0,        1,      59,      381,        35,             172,              56,               86,           93,                 2,               8,                   2,                10,                 5,            0,            0,            0,            0,            0,        0,        0,  42,           250,            823,              22,        1, Partner    ,           3,         1, Graduate       ,       0
 77226.0,       0,        1,      29,      631,        43,             239,             128,               76,           21,                 2,               6,                   8,                12,                 3,            0,            0,            0,            0,            0,        0,        0,  51,           121,           1138,              28,        1, Partner    ,           3,         1, Graduate       ,       2
 72643.0,       0,        0,      60,      526,        80,             553,             123,               94,           53,                 1,               3,                  10,                 7,                 2,            0,            0,            0,            1,            0,        0,        1,  65,           487,           1429,              21,        0, Alone      ,           1,         0, Graduate       ,       2
 85738.0,       0,        0,      41,      913,        26,             376,              17,               26,           13,                 1,               3,                   6,                11,                 1,            0,            1,            1,            0,            0,        0,        0,  36,           157,           1371,              21,        0, Partner    ,           2,         0, Postgraduate   ,       2
 55686.0,       0,        1,      27,      673,         0,             199,              37,               47,           26,                 2,               6,                   3,                 5,                 4,            1,            0,            0,            0,            0,        0,        0,  48,           500,            982,              16,        1, Alone      ,           2,         1, Graduate       ,       2
 39062.0,       1,        0,      28,       23,         0,               9,               0,                0,           12,                 1,               1,                   0,                 3,                 4,            1,            0,            0,            0,            0,        0,        0,  31,            96,             44,               5,        1, Alone      ,           2,         1, Graduate       ,       3
 34600.0,       1,        1,       8,      199,        33,              60,               8,                3,           15,                 5,               5,                   2,                 5,                 8,            0,            0,            0,            0,            0,        0,        1,  43,           544,            318,              17,        2, Partner    ,           4,         1, Graduate       ,       0
 40794.0,       0,        1,      18,      261,        23,              73,               4,               23,           50,                 2,               6,                   3,                 5,                 7,            0,            0,            0,            0,            0,        0,        0,  39,           448,            434,              16,        1, Partner    ,           3,         1, Graduate       ,       1
 54690.0,       1,        1,      76,      111,        16,              37,               7,                9,           18,                 3,               3,                   1,                 5,                 3,            0,            0,            0,            0,            0,        0,        0,  43,           234,            198,              12,        2, Partner    ,           4,         1, Undergraduate  ,       1
  4428.0,       0,        1,       0,       16,         4,              12,               2,                4,          321,                 0,              25,                   0,                 0,                 1,            0,            0,            0,            0,            0,        0,        0,  45,           267,            359,              25,        1, Partner    ,           3,         1, Graduate       ,       1
 32632.0,       0,        0,      32,       63,       151,             137,             153,               19,           53,                 2,               4,                   4,                 8,                 5,            0,            0,            0,            0,            0,        0,        0,  51,           696,            576,              18,        0, Partner    ,           2,         0, Undergraduate  ,       3
 38236.0,       1,        1,       2,       58,         0,              18,               2,                0,           10,                 4,               3,                   0,                 4,                 7,            0,            0,            0,            0,            0,        0,        0,  46,           282,             88,              11,        2, Alone      ,           3,         1, Postgraduate   ,       3
 36781.0,       1,        0,      16,       29,         1,              17,               0,                3,           13,                 1,               2,                   1,                 2,                 8,            0,            0,            0,            0,            0,        0,        1,  35,            80,             63,               6,        1, Partner    ,           3,         1, Graduate       ,       1
 31385.0,       1,        0,      56,        3,         2,              12,               0,                1,            9,                 1,               1,                   0,                 2,                 8,            1,            0,            0,            0,            0,        0,        1,  30,           571,             27,               4,        1, Alone      ,           2,         1, Postgraduate   ,       3
 24570.0,       1,        0,      97,       28,        34,              62,              11,               14,           44,                 3,               4,                   0,                 4,                 9,            0,            0,            0,            0,            0,        0,        0,  30,           487,            193,              11,        1, Partner    ,           3,         1, Graduate       ,       3
 25509.0,       1,        0,      15,       40,         3,              30,              10,                7,           11,                 3,               3,                   0,                 3,                 9,            0,            0,            0,            0,            0,        0,        1,  40,           649,            101,               9,        1, Alone      ,           2,         1, Postgraduate   ,       3
 94642.0,       0,        0,      35,      879,       143,             797,             106,              143,          143,                 0,               5,                   7,                 9,                 1,            0,            0,            1,            1,            0,        0,        0,  63,           137,           2211,              21,        0, Partner    ,           2,         0, Graduate       ,       2
 58646.0,       0,        1,       3,       62,         1,              44,               6,                5,           22,                 1,               2,                   1,                 4,                 4,            0,            0,            0,            0,            0,        0,        0,  52,           384,            140,               8,        1, Partner    ,           3,         1, Postgraduate   ,       1
 53201.0,       1,        1,      49,      280,         7,              81,              20,                0,           27,                 8,               6,                   3,                 5,                 7,            0,            0,            0,            0,            0,        0,        0,  39,           502,            415,              22,        2, Alone      ,           3,         1, Graduate       ,       0
 21994.0,       0,        1,       4,        9,         0,               6,               3,                1,            3,                 1,               0,                   0,                 3,                 5,            0,            0,            0,            0,            0,        0,        0,  57,           552,             22,               4,        1, Partner    ,           3,         1, Graduate       ,       1
 57113.0,       1,        1,      45,      182,         4,              33,               0,                2,           42,                 6,               4,                   1,                 5,                 7,            0,            0,            0,            0,            0,        0,        0,  36,           508,            263,              16,        2, Partner    ,           4,         1, Graduate       ,       0
 51373.0,       0,        0,      37,       83,         2,             101,              64,               26,          117,                 1,               3,                   5,                 3,                 4,            0,            0,            0,            0,            0,        0,        0,  23,           372,            393,              12,        0, Partner    ,           2,         0, Graduate       ,       3
 23477.0,       1,        0,      39,       38,        15,              54,               3,                8,           29,                 3,               3,                   0,                 4,                 8,            0,            0,            0,            0,            0,        0,        0,  28,           251,            147,              10,        1, Partner    ,           3,         1, Graduate       ,       1
 58116.0,       0,        1,      38,      228,        19,             130,               4,               11,           51,                 2,               3,                   3,                 8,                 2,            0,            0,            0,            0,            0,        0,        0,  58,            77,            443,              16,        1, Partner    ,           3,         1, Graduate       ,       1
 72968.0,       0,        0,       8,     1092,        37,             592,             145,               37,           55,                 1,               5,                   5,                 8,                 3,            0,            0,            0,            1,            0,        0,        1,  51,           195,           1958,              19,        0, Alone      ,           1,         0, Postgraduate   ,       2
 39791.0,       0,        1,      89,       85,        15,              27,              13,               13,           21,                 2,               3,                   1,                 4,                 7,            0,            0,            0,            0,            0,        0,        0,  43,           458,            174,              10,        1, Partner    ,           3,         1, Postgraduate   ,       1
 91712.0,       0,        0,      47,     1276,        24,             746,              94,               29,           48,                 0,               9,                   7,                11,                 3,            0,            0,            1,            0,            0,        0,        1,  67,           255,           2217,              27,        0, Alone      ,           1,         0, Postgraduate   ,       2
 94472.0,       0,        1,      75,     1017,        33,             417,             108,              100,           16,                 1,               5,                   5,                 5,                 5,            0,            1,            1,            0,            0,        0,        0,  56,            87,           1691,              16,        1, Alone      ,           2,         1, Graduate       ,       2
 13672.0,       1,        1,      86,        6,         2,               9,               2,                1,            5,                 2,               1,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  54,           438,             25,               6,        2, Partner    ,           4,         1, Graduate       ,       1
 96547.0,       0,        0,       4,      448,        21,             125,              52,              101,           62,                 0,               7,                   6,                 8,                 2,            1,            0,            1,            1,            0,        0,        1,  34,            37,            809,              21,        0, Partner    ,           2,         0, Undergraduate  ,       2
 79205.0,       0,        0,      73,      504,        23,             117,             179,               28,           44,                 1,               6,                   5,                 4,                 4,            0,            0,            0,            1,            0,        0,        1,  39,           669,            895,              16,        0, Partner    ,           2,         0, Graduate       ,       2
 56559.0,       0,        1,      46,      226,        22,             133,              41,               31,           31,                 3,               4,                   3,                 8,                 4,            0,            0,            0,            0,            0,        0,        0,  39,           551,            484,              18,        1, Partner    ,           3,         1, Postgraduate   ,       0
 32644.0,       1,        0,      38,      239,         3,             141,               0,                7,           23,                 4,               7,                   1,                 6,                 8,            1,            0,            0,            0,            0,        0,        0,  41,           529,            413,              18,        1, Partner    ,           3,         1, Postgraduate   ,       0
 67506.0,       0,        1,      73,       90,        38,              67,              33,               36,           67,                 1,               4,                   1,                 6,                 3,            0,            0,            0,            0,            0,        0,        0,  34,           178,            331,              12,        1, Alone      ,           2,         1, Undergraduate  ,       3
 24206.0,       1,        0,      66,        7,         2,               8,               3,                2,            3,                 1,               1,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  44,           478,             25,               5,        1, Alone      ,           2,         1, Graduate       ,       3
 28420.0,       1,        0,      36,        4,         2,               5,               2,                0,            0,                 1,               1,                   0,                 2,                 6,            0,            0,            0,            0,            0,        0,        0,  47,           187,             13,               4,        1, Alone      ,           2,         1, Postgraduate   ,       3
 22979.0,       1,        0,      29,       16,        17,              19,              20,               21,           22,                 3,               3,                   2,                 2,                 8,            0,            0,            0,            0,            0,        0,        1,  44,           661,            115,              10,        1, Partner    ,           3,         1, Graduate       ,       3
 33279.0,       0,        0,      29,       10,         3,               3,               0,                0,            0,                 1,               0,                   0,                 3,                 3,            0,            0,            0,            0,            0,        0,        0,  48,            17,             16,               4,        0, Alone      ,           1,         0, Graduate       ,       3
 46423.0,       1,        1,       6,       68,         0,              16,               0,                0,            8,                 3,               2,                   0,                 4,                 7,            0,            0,            0,            0,            0,        0,        0,  42,           284,             92,               9,        2, Alone      ,           3,         1, Postgraduate   ,       3
 30368.0,       0,        1,      97,       35,         0,              13,               2,                0,            2,                 2,               2,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  37,           234,             52,               7,        1, Partner    ,           3,         1, Graduate       ,       1
 63684.0,       0,        1,      61,      575,        80,             428,             208,               93,           80,                 3,               8,                   4,                 8,                 5,            0,            0,            0,            0,            0,        0,        0,  44,           580,           1464,              23,        1, Partner    ,           3,         1, Graduate       ,       0
 41638.0,       0,        1,      68,      315,         0,              31,               4,                0,           91,                 4,               5,                   5,                 3,                 8,            1,            0,            0,            0,            0,        0,        0,  50,           501,            441,              17,        1, Alone      ,           2,         1, Graduate       ,       3
 68805.0,       0,        1,      73,      182,         2,              49,              17,               13,           20,                 1,               3,                   1,                 7,                 2,            0,            0,            0,            0,            0,        0,        0,  55,           285,            283,              12,        1, Alone      ,           2,         1, Postgraduate   ,       2
 65814.0,       0,        1,      90,      561,        14,             113,              10,               14,           35,                 3,               8,                   2,                10,                 5,            0,            0,            0,            0,            0,        0,        0,  48,           119,            747,              23,        1, Partner    ,           3,         1, Postgraduate   ,       0
 71964.0,       0,        0,      81,      587,        51,             932,             180,               34,           86,                 1,               5,                   6,                 5,                 3,            0,            0,            0,            0,            0,        0,        0,  56,           405,           1870,              17,        0, Alone      ,           1,         0, Graduate       ,       2
 39146.0,       1,        0,       1,       94,         1,              33,              13,               12,           12,                 3,               4,                   0,                 4,                 8,            0,            0,            0,            0,            0,        0,        0,  28,           500,            165,              11,        1, Alone      ,           2,         1, Graduate       ,       3
 96876.0,       0,        0,      79,      908,        43,             735,              40,              194,           21,                 1,               7,                   7,                 9,                 2,            0,            1,            1,            1,            0,        0,        1,  37,           327,           1941,              24,        0, Partner    ,           2,         0, Graduate       ,       2
 34445.0,       0,        0,      92,      228,       122,             122,             208,              129,           30,                 6,              11,                   2,                 8,                 9,            0,            0,            0,            0,            0,        0,        0,  33,           518,            839,              27,        0, Partner    ,           2,         0, Undergraduate  ,       0
 68281.0,       0,        0,      31,      995,       112,             417,              42,               48,           41,                 1,               2,                   9,                13,                 5,            0,            0,            0,            0,            0,        0,        1,  56,           691,           1655,              25,        0, Alone      ,           1,         0, Graduate       ,       2
 37284.0,       1,        1,      46,       11,         1,               2,               2,                1,            6,                 1,               0,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  39,           457,             23,               4,        2, Partner    ,           4,         1, Undergraduate  ,       1
 36790.0,       0,        0,      14,        3,         3,              14,              15,               21,           10,                 1,               2,                   1,                 2,                 9,            0,            0,            0,            0,            0,        0,        1,  31,           485,             66,               6,        0, Partner    ,           2,         0, Graduate       ,       3
 27943.0,       1,        1,      89,       12,         1,              16,               4,                1,            3,                 3,               2,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  47,           440,             37,               8,        2, Partner    ,           4,         1, Graduate       ,       1
 22263.0,       1,        1,      31,       17,         0,               2,               0,                0,            2,                 2,               1,                   0,                 3,                 6,            0,            0,            0,            0,            0,        1,        0,  63,            91,             21,               6,        2, Alone      ,           3,         1, Graduate       ,       1
 30261.0,       1,        2,      75,        8,         0,               5,               0,                3,            6,                 1,               0,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  42,           642,             22,               4,        3, Partner    ,           5,         1, Graduate       ,       1
 28587.0,       1,        0,      42,       22,         4,              17,              12,               10,           13,                 3,               2,                   0,                 4,                 6,            0,            0,            0,            0,            0,        0,        0,  36,           137,             78,               9,        1, Partner    ,           3,         1, Graduate       ,       1
 43815.0,       1,        0,      53,       14,        10,              29,               4,                7,           15,                 1,               2,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  32,           450,             79,               6,        1, Partner    ,           3,         1, Postgraduate   ,       1
 48195.0,       1,        1,      53,      106,        27,              68,              52,                7,            5,                 6,               4,                   2,                 5,                 6,            0,            0,            0,            0,            0,        0,        0,  58,           159,            265,              17,        2, Partner    ,           4,         1, Graduate       ,       0
 77027.0,       0,        1,      23,      820,        57,             242,              45,                0,           11,                 2,               8,                   3,                 6,                 4,            0,            0,            0,            0,            0,        0,        0,  62,           144,           1175,              19,        1, Partner    ,           3,         1, Postgraduate   ,       2
 71322.0,       0,        1,      57,      753,        43,             226,              69,               10,          204,                 2,               8,                   5,                13,                 4,            0,            0,            0,            0,            0,        0,        0,  49,           498,           1305,              28,        1, Partner    ,           3,         1, Postgraduate   ,       0
 32765.0,       1,        0,      49,       13,         3,              17,               7,                3,            3,                 2,               2,                   0,                 4,                 5,            0,            0,            0,            0,            0,        0,        0,  35,           126,             46,               8,        1, Partner    ,           3,         1, Postgraduate   ,       1
 29672.0,       1,        1,       6,        9,         1,               3,               0,                4,            8,                 1,               0,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  49,           474,             25,               4,        2, Partner    ,           4,         1, Graduate       ,       1
 23272.0,       0,        0,      29,       19,         3,               6,               4,                2,           12,                 1,               1,                   0,                 3,                 4,            0,            0,            0,            0,            0,        0,        0,  61,           255,             46,               5,        0, Alone      ,           1,         0, Graduate       ,       3
 49912.0,       0,        1,       5,      520,         8,             223,              32,               49,           42,                 4,              10,                   5,                 7,                 8,            1,            0,            0,            0,            0,        0,        1,  65,           660,            874,              26,        1, Partner    ,           3,         1, Postgraduate   ,       0
  7500.0,       1,        0,      98,        5,        17,              17,              13,               14,           34,                 4,               2,                   1,                 3,                 9,            0,            0,            0,            0,            0,        0,        0,  29,           697,            100,              10,        1, Partner    ,           3,         1, Undergraduate  ,       3
 68117.0,       0,        1,      80,      618,        44,             215,               0,               17,           36,                 2,              11,                   8,                 4,                 6,            1,            0,            0,            0,            0,        0,        1,  67,           476,            930,              25,        1, Alone      ,           2,         1, Postgraduate   ,       0
 67225.0,       0,        1,       4,      315,        35,             322,              46,                7,          143,                 3,               7,                   2,                11,                 5,            0,            0,            0,            0,            0,        0,        0,  59,           215,            868,              23,        1, Partner    ,           3,         1, Graduate       ,       0
 17649.0,       1,        0,      70,       15,         1,              23,               0,                5,            1,                 3,               3,                   0,                 3,                 8,            0,            0,            0,            0,            0,        0,        0,  38,           229,             45,               9,        1, Partner    ,           3,         1, Graduate       ,       1
 55914.0,       0,        1,      32,      384,        60,             364,             119,              101,          232,                 4,              11,                   6,                 8,                 7,            0,            0,            0,            0,            0,        0,        0,  39,           426,           1260,              29,        1, Partner    ,           3,         1, Graduate       ,       0
 40059.0,       1,        0,      82,      110,        29,              92,              28,               10,          145,                 1,               6,                   2,                 3,                 8,            1,            0,            0,            0,            0,        0,        0,  30,           274,            414,              12,        1, Partner    ,           3,         1, Graduate       ,       1
 60905.0,       0,        1,      27,      208,        17,              76,              36,               17,           38,                 2,               3,                   3,                 7,                 2,            0,            0,            0,            0,            0,        0,        0,  64,           206,            392,              15,        1, Partner    ,           3,         1, Graduate       ,       1
 75330.0,       1,        1,      94,      555,        82,             257,              93,               61,           61,                 4,              10,                   3,                12,                 6,            0,            0,            0,            0,            0,        0,        0,  37,           633,           1109,              29,        2, Partner    ,           4,         1, Graduate       ,       0
 60689.0,       0,        1,      23,      240,        90,             216,              63,                6,           24,                 4,               4,                   4,                10,                 3,            0,            0,            0,            0,            0,        0,        0,  63,           393,            639,              22,        1, Alone      ,           2,         1, Graduate       ,       0
 38680.0,       1,        0,      97,       11,         0,              36,              15,                5,           12,                 1,               2,                   0,                 3,                 7,            0,            0,            0,            0,            0,        0,        0,  30,           458,             79,               6,        1, Partner    ,           3,         1, Graduate       ,       1
 61416.0,       0,        0,      25,      848,       154,             323,             201,               61,           78,                 1,              10,                   3,                10,                 6,            1,            0,            0,            0,            0,        0,        0,  32,           506,           1665,              24,        0, Partner    ,           2,         0, Graduate       ,       2
 49767.0,       0,        0,      92,      202,        47,             197,              55,               42,          149,                 1,               5,                   4,                 8,                 4,            0,            0,            0,            0,            0,        0,        0,  23,           423,            692,              18,        0, Alone      ,           1,         0, Graduate       ,       2
 83273.0,       1,        2,      98,      433,        89,             650,              16,              102,          102,                10,               4,                   6,                 9,                 7,            0,            0,            0,            0,            0,        0,        0,  44,           642,           1392,              29,        3, Alone      ,           4,         1, Graduate       ,       0
 29009.0,       1,        0,      19,        6,         6,              15,              10,                5,            2,                 2,               2,                   0,                 3,                 6,            0,            0,            0,            0,            0,        0,        0,  33,           212,             44,               7,        1, Partner    ,           3,         1, Graduate       ,       1
 45057.0,       1,        0,      80,       37,         0,               7,               3,                0,            3,                 1,               2,                   0,                 3,                 5,            0,            0,            0,            0,            0,        0,        0,  35,           210,             50,               6,        1, Partner    ,           3,         1, Postgraduate   ,       1
 37150.0,       1,        0,      80,      167,        37,              64,              49,               34,          116,                 8,               4,                   3,                 6,                 7,            0,            0,            0,            0,            0,        0,        0,  43,           656,            467,              21,        1, Partner    ,           3,         1, Graduate       ,       0
 43020.0,       1,        0,      79,       45,         7,              99,               4,               25,           43,                 3,               4,                   1,                 4,                 6,            0,            0,            0,            0,            0,        0,        0,  44,           211,            223,              12,        1, Alone      ,           2,         1, Graduate       ,       3
 53154.0,       0,        1,      50,      129,         0,              21,               0,                1,            7,                 1,               3,                   1,                 4,                 4,            0,            0,            0,            0,            0,        0,        0,  55,            20,            158,               9,        1, Partner    ,           3,         1, Graduate       ,       1
 65308.0,       0,        0,      60,      713,         0,             264,             120,               80,           34,                 1,               7,                   8,                12,                 4,            0,            0,            1,            1,            0,        0,        0,  41,           291,           1211,              28,        0, Partner    ,           2,         0, Graduate       ,       2
 76467.0,       1,        0,      44,      676,       161,             426,             210,               44,           58,                 2,               2,                   5,                 5,                 6,            0,            0,            0,            0,            0,        0,        1,  44,           681,           1575,              14,        1, Alone      ,           2,         1, Graduate       ,       2
